file_name,a0_spectral_entropy_x,a0_spectral_centroid_x,a0_spectral_flatness_x,a0_spectral_bandwidth_x,a0_std_dev_time_diff_x,a0_mean_time_diff_x,a0_median_time_diff_x,a0_max_peak_x,a0_median_peak_x,a0_std_peak_x,a0_peaks_per_second_x,a0_sum_peak_magnitude_x,a0_percent_time_above_threshold_x,a0_num_boilings_x,a0_unused_peak_proportion_x,a1_spectral_entropy_x,a1_spectral_centroid_x,a1_spectral_flatness_x,a1_spectral_bandwidth_x,a1_std_dev_time_diff_x,a1_mean_time_diff_x,a1_median_time_diff_x,a1_max_peak_x,a1_median_peak_x,a1_std_peak_x,a1_peaks_per_second_x,a1_sum_peak_magnitude_x,a1_percent_time_above_threshold_x,a1_num_boilings_x,a1_unused_peak_proportion_x,num_peak_mag_high_diff_x,avg_peak_mag_diff_x,peak_mag_correlation_x,cluster,a0_spectral_entropy_y,a0_spectral_centroid_y,a0_spectral_flatness_y,a0_spectral_bandwidth_y,a0_std_dev_time_diff_y,a0_mean_time_diff_y,a0_median_time_diff_y,a0_max_peak_y,a0_median_peak_y,a0_std_peak_y,a0_peaks_per_second_y,a0_sum_peak_magnitude_y,a0_percent_time_above_threshold_y,a0_num_boilings_y,a0_unused_peak_proportion_y,a1_spectral_entropy_y,a1_spectral_centroid_y,a1_spectral_flatness_y,a1_spectral_bandwidth_y,a1_std_dev_time_diff_y,a1_mean_time_diff_y,a1_median_time_diff_y,a1_max_peak_y,a1_median_peak_y,a1_std_peak_y,a1_peaks_per_second_y,a1_sum_peak_magnitude_y,a1_percent_time_above_threshold_y,a1_num_boilings_y,a1_unused_peak_proportion_y,num_peak_mag_high_diff_y,avg_peak_mag_diff_y,peak_mag_correlation_y
Boiling_at_Heater_T85_RefVideo1.csv,4.126415678226096,2201.3717315729104,0.0929395727953503,2969.4094335875707,1.2170761835270267,1.4009133330406334,1.0072599997999496,0.0176241767406463,0.0167740988731384,0.0010657087816202,0.7000014001489766,0.1142567622661587,3.2e-05,0,1.0,4.823646506517053,3032.7111446470763,0.1771222790746755,3606.446928683538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.126415678226096,2201.3717315729104,0.0929395727953503,2969.4094335875707,1.2170761835270267,1.4009133330406334,1.0072599997999496,0.0176241767406463,0.0167740988731384,0.0010657087816202,0.7000014001489766,0.1142567622661587,3.2e-05,0,1.0,4.823646506517053,3032.7111446470763,0.1771222790746755,3606.446928683538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Boiling_at_Heater_T93_RefVideo2.csv,3.810180707685516,1665.9502697008563,0.0438370447507262,1867.012856519745,0.6924692948568345,0.4803945453570657,0.1772799999637655,0.0206980788707733,0.0155214709043502,0.0014938785013362,1.985729226368742,0.1920244300365442,0.0001158338214901,0,1.0,4.233152072280111,1986.6813837188704,0.0886116884373448,2472.60507514269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.810180707685516,1665.9502697008563,0.0438370447507262,1867.012856519745,0.6924692948568345,0.4803945453570657,0.1772799999637655,0.0206980788707733,0.0155214709043502,0.0014938785013362,1.985729226368742,0.1920244300365442,0.0001158338214901,0,1.0,4.233152072280111,1986.6813837188704,0.0886116884373448,2472.60507514269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Boiling_at_Heater_T98_RefVideo3.csv,3.616228482115903,1387.868379064046,0.047419163963565,2011.2917842414747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.068988025840774,1820.006497733072,0.096046210725818,2650.682144267246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.616228482115903,1387.868379064046,0.047419163963565,2011.2917842414747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.068988025840774,1820.006497733072,0.096046210725818,2650.682144267246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Calm_to_Boiling_50V_on_StartT80.csv,3.670039547831636,1446.4364415985656,0.0438543797703808,1929.2287110171656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.970610397723297,1707.3236414974008,0.0872587710565453,2489.575904338299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.670039547831636,1446.4364415985656,0.0438543797703808,1929.2287110171656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.970610397723297,1707.3236414974008,0.0872587710565453,2489.575904338299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-02 PM Mon, Mar 11, 2024 Run4 .csv",4.807220506399118,1190.9354735825236,0.1574356891352294,719.5554015117594,0.1593878108725746,0.1484099998683681,0.1175499998955834,0.0265381073951721,0.0178889024257659,0.002253673924067,6.733378228493666,1.845957903861995,0.0042066666666666,2,0.8415841584158416,5.061525607748599,1352.8009345265434,0.2152013360479006,896.8798141319595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.807220506399118,1190.9354735825236,0.1574356891352294,719.5554015117594,0.1593878108725746,0.1484099998683681,0.1175499998955834,0.0265381073951721,0.0178889024257659,0.002253673924067,6.733378228493666,1.845957903861995,0.0042066666666666,2,0.8415841584158416,5.061525607748599,1352.8009345265434,0.2152013360479006,896.8798141319595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-05 PM Mon, Mar 11, 2024 Run5 .csv",4.835682762886271,1189.2693048168414,0.1563461013785876,707.0828910986536,0.1069665539573455,0.1537113400698542,0.1218999998925296,0.0262155532836914,0.0177581459283828,0.0022977582384438,6.533376894974052,1.7922642099857289,0.00264,3,0.2653061224489796,5.112286729547943,1336.4323784745795,0.2242080539087015,894.1639995314172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.835682762886271,1189.2693048168414,0.1563461013785876,707.0828910986536,0.1069665539573455,0.1537113400698542,0.1218999998925296,0.0262155532836914,0.0177581459283828,0.0022977582384438,6.533376894974052,1.7922642099857289,0.00264,3,0.2653061224489796,5.112286729547943,1336.4323784745795,0.2242080539087015,894.1639995314172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-08 PM Mon, Mar 11, 2024 Run6 .csv",4.83628964457591,1198.9761378089909,0.1679754794990038,723.8563762192028,0.0816528843446618,0.1627078650242455,0.1534999998639885,0.0257413601875305,0.0170491051673888,0.0020768678915789,6.000040005588415,1.5823251760005907,0.0019333333333333,3,0.1555555555555555,5.123959378670019,1348.483902611964,0.2328942117876148,907.6803029786848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.83628964457591,1198.9761378089909,0.1679754794990038,723.8563762192028,0.0816528843446618,0.1627078650242455,0.1534999998639885,0.0257413601875305,0.0170491051673888,0.0020768678915789,6.000040005588415,1.5823251760005907,0.0019333333333333,3,0.1555555555555555,5.123959378670019,1348.483902611964,0.2328942117876148,907.6803029786848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-11 PM Thu, Oct 31, 2024 Run0 .csv",5.117713706607439,2285.246157938116,0.6994351970008276,1928.6225968880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.202090406535041,1450.7149429730744,0.5275880562336046,1806.1342072196328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,5.117713706607439,2285.246157938116,0.6994351970008276,1928.6225968880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.202090406535041,1450.7149429730744,0.5275880562336046,1806.1342072196328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-12 PM Tue, Oct 29, 2024 Run3 .csv",4.758882781680749,2231.4792159018084,0.5003051344906332,1959.53454003124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.42347165100194,1130.324025886628,0.2946244055680111,1707.5610364783795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.758882781680749,2231.4792159018084,0.5003051344906332,1959.53454003124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.42347165100194,1130.324025886628,0.2946244055680111,1707.5610364783795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-16 PM Mon, Mar 11, 2024 Run7 .csv",4.889535320517122,1207.072189506606,0.1626927875511349,719.7815548255314,0.1266539468372502,0.15958602136383,0.1191999998938531,0.0238619363307952,0.0174741441011428,0.002248742052453,6.266708450281234,1.6883709442615469,0.0035333333333333,3,0.3297872340425531,5.141476006633923,1322.0650845430475,0.2166023508241335,880.2310511669583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.889535320517122,1207.072189506606,0.1626927875511349,719.7815548255314,0.1266539468372502,0.15958602136383,0.1191999998938531,0.0238619363307952,0.0174741441011428,0.002248742052453,6.266708450281234,1.6883709442615469,0.0035333333333333,3,0.3297872340425531,5.141476006633923,1322.0650845430475,0.2166023508241335,880.2310511669583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
