subcluster,is_noise,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_peaks_per_second,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_burstiness,a0_spectral_flux,a0_low_band_power,a0_mid_band_power,a0_high_band_power,a0_high_to_low_ratio,a0_mean_spectral_entropy_time,a0_var_spectral_centroid_time,a0_wavelet_energy_low_scale,a0_wavelet_energy_mid_scale,a0_wavelet_energy_high_scale,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a0_mean_peak_magnitude,a0_max_peak_magnitude,a0_std_peak_magnitude,a0_max_to_mean_peak_ratio,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_peaks_per_second,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,a1_skewness,a1_kurtosis,a1_crest_factor,a1_burstiness,a1_spectral_flux,a1_low_band_power,a1_mid_band_power,a1_high_band_power,a1_high_to_low_ratio,a1_mean_spectral_entropy_time,a1_var_spectral_centroid_time,a1_wavelet_energy_low_scale,a1_wavelet_energy_mid_scale,a1_wavelet_energy_high_scale,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude,a1_mean_peak_magnitude,a1_max_peak_magnitude,a1_std_peak_magnitude,a1_max_to_mean_peak_ratio,num_peak_mag_high_diff,peak_mag_correlation,Label
0,0.0,5.1715130059659185,2005.8541842224672,0.22298801834002813,1296.999072410083,0.0015449386468735383,-0.45361291002457804,-0.4431508195860802,8.95635748287638,0.0019242063492063428,1.662396183472146,0.0,0.4493648759991404,14.202958923900676,9.209739141771678,0.014660741368220804,2.1243037237244713e-11,0.00022728800894363725,0.0005400133997888641,0.9989688940753484,2549.1640244231507,3.46284157530714,389941.79980198207,116.19466376210133,1.465163524216719,0.3508176665472235,0.3765005992355447,-0.993899747256348,-0.18792370340684292,-0.36579587789736917,0.021834522187709766,0.15976405881270592,0.18244773666063943,0.013581465695365684,1.1499878374514687,4.733569267863421,1731.241954246145,0.04983583344368966,1186.5817956299131,0.0020245587371160384,-0.4497837589066061,-0.4388089448649117,8.946335926473001,0.002076825396825386,1.6534228490650829,0.0,0.3808516162468745,7.459977573843346,8.04369830301671,0.02081688797845409,2.1333248184549827e-11,0.0002801007670745147,0.0007180372859403016,0.9977493537103681,4976.0487976817285,3.1732454305995774,392201.901882515,189.9921347647684,2.453406976968268,0.19254541631235103,0.398257093955304,-1.0387855654401104,-0.04918895870221183,-0.9140529974379409,0.022101863920688587,0.13394581686886456,0.16030385533968605,0.013821316331046662,1.202465294114209,0.7619047619047619,-0.3565900882268886,1.380952380952381
1,0.0,5.623470234350692,2353.9961865586124,0.24532785672573296,1211.4120601179586,0.033152374708857235,-0.4460629563477132,-0.4355952812079319,7.629095202118427,0.0058126356589147275,1.9418204768272196,0.06845959186696224,0.14508031820982456,21.538042773909016,13.80711691090709,0.31379762233886144,9.661241933103084e-11,0.0006414758267503535,0.010223951372801866,0.9880649052003381,3501.7658662014655,4.350161446271881,309269.8437258325,50.86024392687375,1.3599702302909988,1.0227334830889414,0.24092989890981373,0.1799712659029025,1.2358182481585325,5.414250028491858,0.03438179750082101,0.1611280362888412,0.2849934577387433,0.033074438592741146,1.7837376346909237,5.587576155477973,2427.543323015341,0.05905012883118471,1068.5964033341909,0.034940248764268905,-0.4388528405708789,-0.4281312781959045,7.553970298372161,0.006468837209302326,1.9095925188704987,0.057819596437136966,0.29384375223556974,16.184979372548785,11.96282429069701,0.3188997962473083,1.0315723413151699e-10,0.0006075664796557814,0.01051507482735027,0.9882752895022737,8842.213078694602,4.279289207736613,333161.42476450495,58.9856643536913,2.5478099849870937,0.7121729700807136,0.26291622867358727,0.2779578147732604,0.6855545576117407,4.310028465958457,0.039465416759945596,0.17255711838811055,0.30043372229088183,0.0364186857146881,1.7093937829078907,3.3255813953488373,0.251297692996151,3.3255813953488373
2,0.0,5.721600979515705,2444.595124739061,0.25913178033623185,1228.4688606255854,0.03667706424776115,-0.16079916599815902,-0.14116833014780988,0.02343804540965184,0.0012830043859649093,0.1839562987123483,0.06383556112375005,-0.107181712674054,105.96942162745921,20.95021188424931,0.09870503069700941,4.79192566414306e-11,0.0005493866093552874,0.00036873299378424005,0.9979865365141637,2448.7336266872608,3.9259993684612295,517305.3410669036,20.281202648313513,0.2254191506475805,0.3888205858161196,0.9466908358042996,1.1435014108370576,-0.3375950964297948,0.9942820483638832,0.030503319737158276,0.2244166172768837,0.26467619277929005,0.02329524234866568,1.187835127246626,5.790841739345265,2628.6893998914175,0.08096210389157267,1109.9818650241086,0.03837727496559175,-0.15781608155561092,-0.13714358011286668,0.027815346957977657,0.0013336403508771907,0.20129931364553816,0.12759009613493288,0.3341964056628578,84.06605791825216,19.290025419846046,0.10191315637338723,5.315568906830949e-11,0.0005051498347815889,0.0005047430244474714,0.998081781471531,7452.915971920284,3.5776609398673287,594169.8920396499,20.482755098854792,0.21285759454893588,0.3338021303241292,0.9115914979677482,1.183314947657599,-0.4570421509307067,-0.1769148543239594,0.05108459406385293,0.24124375344789015,0.29608221087016556,0.034312720980425745,1.2197519422109575,0.3815789473684211,-0.006694184133221473,1.7236842105263157
