Time,ai0,ai1
0.0,-0.03304830312728882,-0.01346374273300171
9.99999999114152e-05,-0.022857006788253788,-0.01258603572845459
0.0001999999998228304,-0.011148678064346315,0.013765735626220705
0.0002999999997342456,0.002619627714157105,0.0022379601001739505
0.0003999999996456608,0.012368215322494509,-0.03614469408988953
0.000499999999557076,0.015057879686355592,-0.012095779180526735
0.0005999999994684912,-0.024832811355590824,-0.015009689331054689
0.0006999999993799064,-0.0011899805068969727,-0.02514251470565796
0.0007999999992913216,-0.011147392988204958,0.020939673185348513
0.0008999999992027368,-0.032405122518539435,0.019656524658203126
0.000999999999114152,-0.0039779531955719,-0.008207781314849854
0.001099999999025567,0.00961044192314148,-0.01803475856781006
0.0011999999989369824,0.027295017242431642,0.01761196851730347
0.0012999999988483977,0.025907777547836307,0.0203183388710022
0.001399999998759813,0.011556047201156617,0.00640546202659607
0.0014999999986712283,0.0033848905563354497,0.0001863360404968262
0.0015999999985826436,-0.015852699279785158,0.002708297967910767
0.001699999998494059,-0.001035771369934082,0.012505718469619752
0.0017999999984054742,-0.02340380668640137,0.0018023192882537843
0.0018999999983168895,-0.005782200098037721,-0.006513408422470094
0.001999999998228305,0.01637508273124695,-0.02885188698768616
0.00209999999813972,0.003174780607223511,-0.0141069233417511
0.0021999999980511355,-0.01691288709640503,0.009730596542358399
0.0022999999979625508,-0.014263702630996706,-0.001251664161682129
0.002399999997873966,0.013050590753555299,-0.0291705858707428
0.0024999999977853814,-0.017233513593673706,-0.012594388723373415
0.0025999999976967967,-0.017648593187332154,-0.009368205070495607
0.002699999997608212,-0.014205874204635621,0.0012291753292083742
0.0027999999975196273,-0.008396044969558716,0.013238854408264162
0.0028999999974310426,0.025341058969497683,0.010242699384689332
0.002999999997342458,0.02059141755104065,0.01550251603126526
0.003099999997253873,0.0007761859893798829,-0.001801034212112427
0.0031999999971652885,0.02599002242088318,-0.0065243315696716314
0.003299999997076704,0.004278018474578858,0.007944340705871583
0.003399999996988119,-0.019909684658050538,0.01638921856880188
0.0034999999968995344,-0.006289805173873902,0.01379786252975464
0.0035999999968109497,-0.006029577255249024,0.011647287607192995
0.003699999996722365,-0.017898540496826175,-0.04097336769104004
0.0037999999966337804,0.017488601207733157,-0.007528618574142457
0.0038999999965451957,0.018978004455566407,0.007238191366195679
0.0039999999964566105,-0.01989426374435425,-0.012133688926696778
0.004099999996368025,-0.006810903549194337,-0.009526911973953249
0.00419999999627944,-0.010860178470611574,-0.028121963739395146
0.004299999996190855,-0.01836438059806824,-0.004224687814712525
