Time,ai0,ai1
0.0,-0.00015870690345764162,-0.0026177000999450684
9.99999999114152e-05,-0.00028914213180542,-0.002239245176315308
0.0001999999998228304,-0.0001407158374786377,-0.0025039708614349367
0.0002999999997342456,-0.00019083380699157717,-0.0023780333995819095
0.0003999999996456608,-0.0001233673095703125,-0.0024866223335266117
0.000499999999557076,-0.0001291501522064209,-0.002632478475570679
0.0005999999994684912,-0.00024866223335266117,-0.0022688019275665288
0.0006999999993799064,-9.252548217773438e-05,-0.0023908841609954837
0.0007999999992913216,-0.0003109884262084961,-0.0024088752269744874
0.0008999999992027368,-9.252548217773438e-05,-0.0025887858867645265
0.000999999999114152,-0.0003521108627319336,-0.0022797250747680665
0.001099999999025567,1.73485279083252e-05,-0.0025900709629058842
0.0011999999989369824,-6.039857864379884e-05,-0.002446142435073853
0.0012999999988483977,-0.00047547817230224614,-0.002299001216888428
0.001399999998759813,-6.039857864379884e-05,-0.002534812688827515
0.0014999999986712283,-0.0002917122840881348,-0.0022726571559906006
0.0015999999985826436,-0.0001863360404968262,-0.0026177000999450684
0.001699999998494059,-0.0001856935024261475,-0.002396667003631592
0.0017999999984054742,-0.00014135837554931643,-0.0024024498462677005
0.0018999999983168895,-0.00017220020294189456,-0.0027404248714447024
0.001999999998228305,-0.0002698659896850586,-0.0024242961406707765
0.00209999999813972,-4.0479898452758795e-05,-0.002534812688827515
0.0021999999980511355,-0.0003309071063995362,-0.002416585683822632
0.0022999999979625508,-0.0001856935024261475,-0.0026292657852172853
0.002399999997873966,-0.00014457106590271,-0.002421083450317383
0.0024999999977853814,-0.0002859294414520264,-0.002654967308044434
0.0025999999976967967,4.69052791595459e-05,-0.0025560164451599123
0.002699999997608212,-0.0003790974617004395,-0.0026029217243194584
0.0027999999975196273,-0.00021717786788940432,-0.0025958538055419924
0.0028999999974310426,-0.0003392601013183594,-0.002458993196487427
0.002999999997342458,-0.0002043271064758301,-0.0025495910644531255
0.003099999997253873,-0.00029428243637084965,-0.0025315999984741214
0.0031999999971652885,-3.276944160461426e-05,-0.0027641987800598147
0.003299999997076704,-0.00014521360397338868,-0.0025174641609191895
0.003399999996988119,-0.0003142011165618897,-0.0026742434501647954
0.0034999999968995344,1.927614212036133e-05,-0.0026517546176910403
0.0035999999968109497,-0.0004568445682525635,-0.0026087045669555666
0.003699999996722365,-0.00017926812171936037,-0.0025727224349975587
0.0037999999966337804,-0.00023709654808044437,-0.002430078983306885
0.0038999999965451957,-0.0002583003044128418,-0.0026954472064971927
0.0039999999964566105,-0.00018376588821411135,-0.0026266956329345707
0.004099999996368025,-0.00022617340087890627,-0.0027789771556854252
0.00419999999627944,-0.00020175695419311527,-0.002688379287719727
0.004299999996190855,-0.00031227350234985357,-0.002526459693908692
0.00439999999610227,-0.0002576577663421631,-0.0026556098461151126
0.004499999996013685,-0.0003225541114807129,-0.002603564262390137
0.0045999999959251,-0.0003231966495513916,-0.0025187492370605472
0.004699999995836515,-9.31680202484131e-05,-0.002836805582046509
0.0047999999957479295,-0.0003553235530853272,-0.002543165683746338
0.004899999995659344,-9.638071060180665e-05,-0.002734642028808594
0.004999999995570759,-0.00037331461906433107,-0.0026755285263061527
0.005099999995482174,-0.00031291604042053226,-0.002688379287719727
0.005199999995393589,-0.0003186988830566407,-0.002750705480575562
0.005299999995305004,-0.0002923548221588135,-0.002523889541625977
0.005399999995216419,-0.0002865719795227051,-0.002723718881607056
0.005499999995127834,-0.0003219115734100342,-0.002667818069458008
0.0055999999950392485,-0.000255730152130127,-0.002645329236984253
0.005699999994950663,-0.0003154861927032471,-0.0030224990844726564
0.005799999994862078,-0.00030199289321899416,-0.0024570655822753907
0.005899999994773493,-0.0003418302536010743,-0.0027243614196777346
