file_name,a0_spectral_entropy_x,a0_spectral_centroid_x,a0_spectral_flatness_x,a0_spectral_bandwidth_x,a0_std_dev_time_diff_x,a0_mean_time_diff_x,a0_median_time_diff_x,a0_max_peak_x,a0_median_peak_x,a0_std_peak_x,a0_peaks_per_second_x,a0_sum_peak_magnitude_x,a0_percent_time_above_threshold_x,a0_num_boilings_x,a0_unused_peak_proportion_x,a1_spectral_entropy_x,a1_spectral_centroid_x,a1_spectral_flatness_x,a1_spectral_bandwidth_x,a1_std_dev_time_diff_x,a1_mean_time_diff_x,a1_median_time_diff_x,a1_max_peak_x,a1_median_peak_x,a1_std_peak_x,a1_peaks_per_second_x,a1_sum_peak_magnitude_x,a1_percent_time_above_threshold_x,a1_num_boilings_x,a1_unused_peak_proportion_x,num_peak_mag_high_diff_x,avg_peak_mag_diff_x,peak_mag_correlation_x,cluster,a0_spectral_entropy_y,a0_spectral_centroid_y,a0_spectral_flatness_y,a0_spectral_bandwidth_y,a0_std_dev_time_diff_y,a0_mean_time_diff_y,a0_median_time_diff_y,a0_max_peak_y,a0_median_peak_y,a0_std_peak_y,a0_peaks_per_second_y,a0_sum_peak_magnitude_y,a0_percent_time_above_threshold_y,a0_num_boilings_y,a0_unused_peak_proportion_y,a1_spectral_entropy_y,a1_spectral_centroid_y,a1_spectral_flatness_y,a1_spectral_bandwidth_y,a1_std_dev_time_diff_y,a1_mean_time_diff_y,a1_median_time_diff_y,a1_max_peak_y,a1_median_peak_y,a1_std_peak_y,a1_peaks_per_second_y,a1_sum_peak_magnitude_y,a1_percent_time_above_threshold_y,a1_num_boilings_y,a1_unused_peak_proportion_y,num_peak_mag_high_diff_y,avg_peak_mag_diff_y,peak_mag_correlation_y
"MATLAB 1-02 PM Mon, Mar 11, 2024 Run4 .csv",4.807220506399118,1190.9354735825236,0.1574356891352294,719.5554015117594,0.1593878108725746,0.1484099998683681,0.1175499998955834,0.0265381073951721,0.0178889024257659,0.002253673924067,6.733378228493666,1.845957903861995,0.0042066666666666,2,0.8415841584158416,5.061525607748599,1352.8009345265434,0.2152013360479006,896.8798141319595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.807220506399118,1190.9354735825236,0.1574356891352294,719.5554015117594,0.1593878108725746,0.1484099998683681,0.1175499998955834,0.0265381073951721,0.0178889024257659,0.002253673924067,6.733378228493666,1.845957903861995,0.0042066666666666,2,0.8415841584158416,5.061525607748599,1352.8009345265434,0.2152013360479006,896.8798141319595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-05 PM Mon, Mar 11, 2024 Run5 .csv",4.835682762886271,1189.2693048168414,0.1563461013785876,707.0828910986536,0.1069665539573455,0.1537113400698542,0.1218999998925296,0.0262155532836914,0.0177581459283828,0.0022977582384438,6.533376894974052,1.7922642099857289,0.00264,3,0.2653061224489796,5.112286729547943,1336.4323784745795,0.2242080539087015,894.1639995314172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.835682762886271,1189.2693048168414,0.1563461013785876,707.0828910986536,0.1069665539573455,0.1537113400698542,0.1218999998925296,0.0262155532836914,0.0177581459283828,0.0022977582384438,6.533376894974052,1.7922642099857289,0.00264,3,0.2653061224489796,5.112286729547943,1336.4323784745795,0.2242080539087015,894.1639995314172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-08 PM Mon, Mar 11, 2024 Run6 .csv",4.83628964457591,1198.9761378089909,0.1679754794990038,723.8563762192028,0.0816528843446618,0.1627078650242455,0.1534999998639885,0.0257413601875305,0.0170491051673888,0.0020768678915789,6.000040005588415,1.5823251760005907,0.0019333333333333,3,0.1555555555555555,5.123959378670019,1348.483902611964,0.2328942117876148,907.6803029786848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.83628964457591,1198.9761378089909,0.1679754794990038,723.8563762192028,0.0816528843446618,0.1627078650242455,0.1534999998639885,0.0257413601875305,0.0170491051673888,0.0020768678915789,6.000040005588415,1.5823251760005907,0.0019333333333333,3,0.1555555555555555,5.123959378670019,1348.483902611964,0.2328942117876148,907.6803029786848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 1-16 PM Mon, Mar 11, 2024 Run7 .csv",4.889535320517122,1207.072189506606,0.1626927875511349,719.7815548255314,0.1266539468372502,0.15958602136383,0.1191999998938531,0.0238619363307952,0.0174741441011428,0.002248742052453,6.266708450281234,1.6883709442615469,0.0035333333333333,3,0.3297872340425531,5.141476006633923,1322.0650845430475,0.2166023508241335,880.2310511669583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.889535320517122,1207.072189506606,0.1626927875511349,719.7815548255314,0.1266539468372502,0.15958602136383,0.1191999998938531,0.0238619363307952,0.0174741441011428,0.002248742052453,6.266708450281234,1.6883709442615469,0.0035333333333333,3,0.3297872340425531,5.141476006633923,1322.0650845430475,0.2166023508241335,880.2310511669583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 11-35 AM Fri, May 31, 2024 Run0 .csv",4.699278639579816,858.3322023151673,0.0912994367680667,431.9500416661221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.857887392881021,882.4410243545689,0.0499498550309406,376.0685154215708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.699278639579816,858.3322023151673,0.0912994367680667,431.9500416661221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.857887392881021,882.4410243545689,0.0499498550309406,376.0685154215708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 12-13 PM Fri, Mar 8, 2024 Run0 .csv",4.684719191058633,1139.790967973211,0.1453535919946298,685.1828184364082,0.1843167982117224,0.2106753844285956,0.1442999998714995,0.0239833760261535,0.0169585072994231,0.0020252387919529,4.400029337431505,1.1508004629611936,0.0017666666666666,2,0.803030303030303,4.987181160898572,1266.2206735775933,0.1999699386333487,858.8064918448829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.684719191058633,1139.790967973211,0.1453535919946298,685.1828184364082,0.1843167982117224,0.2106753844285956,0.1442999998714995,0.0239833760261535,0.0169585072994231,0.0020252387919529,4.400029337431505,1.1508004629611936,0.0017666666666666,2,0.803030303030303,4.987181160898572,1266.2206735775933,0.1999699386333487,858.8064918448829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 12-16 PM Fri, Mar 8, 2024 Run1 .csv",4.704495990426936,1154.411717088331,0.1513912883394313,697.2299466168739,0.501510566464104,0.3294288885967048,0.1242999998893097,0.0223840987682342,0.0169305568933486,0.0018596526235777,3.0666871139674123,0.8024111807346322,0.0017533333333333,0,1.0,5.044396248076201,1299.7494887019373,0.2036782025269118,888.1565269413917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.704495990426936,1154.411717088331,0.1513912883394313,697.2299466168739,0.501510566464104,0.3294288885967048,0.1242999998893097,0.0223840987682342,0.0169305568933486,0.0018596526235777,3.0666871139674123,0.8024111807346322,0.0017533333333333,0,1.0,5.044396248076201,1299.7494887019373,0.2036782025269118,888.1565269413917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 12-18 PM Fri, Mar 8, 2024 Run2 .csv",4.7105085483591695,1119.4449489691194,0.1473843219540533,684.5038920273413,0.2268528094554272,0.2036205477646057,0.1362999998798351,0.0251007497310638,0.0172505408525466,0.0021515542933107,4.933366226817141,1.314768468141552,0.0028933333333333,0,1.0,5.0340300379503935,1270.2328624895067,0.1954269077361082,857.3628301084843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.7105085483591695,1119.4449489691194,0.1473843219540533,684.5038920273413,0.2268528094554272,0.2036205477646057,0.1362999998798351,0.0251007497310638,0.0172505408525466,0.0021515542933107,4.933366226817141,1.314768468141552,0.0028933333333333,0,1.0,5.0340300379503935,1270.2328624895067,0.1954269077361082,857.3628301084843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 12-20 PM Fri, Mar 8, 2024 Run3 .csv",4.649511424025752,1094.73582585211,0.1441469762921988,661.9119707729126,0.1900536156054843,0.1822355930588818,0.1279999998871517,0.0213618206977844,0.0170696663856506,0.0016393033722671,4.000026670392277,1.0408872580528234,0.0018866666666666,3,0.5,5.041078707087193,1246.3836356089448,0.2005163156622857,860.5175827817404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.649511424025752,1094.73582585211,0.1441469762921988,661.9119707729126,0.1900536156054843,0.1822355930588818,0.1279999998871517,0.0213618206977844,0.0170696663856506,0.0016393033722671,4.000026670392277,1.0408872580528234,0.0018866666666666,3,0.5,5.041078707087193,1246.3836356089448,0.2005163156622857,860.5175827817404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 12-23 PM Fri, Mar 8, 2024 Run4 .csv",4.669124557955286,1123.1988399353288,0.1479579589875009,662.0045366245814,0.5445989110865174,0.2922459997407864,0.1332499998813379,0.0211138010025024,0.0180077719688415,0.0015673417780673,3.4000226698334357,0.9114158368110634,0.0022133333333333,0,1.0,5.09078038007005,1284.5564621042995,0.2040108460240903,864.2510445309374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,4.669124557955286,1123.1988399353288,0.1479579589875009,662.0045366245814,0.5445989110865174,0.2922459997407864,0.1332499998813379,0.0211138010025024,0.0180077719688415,0.0015673417780673,3.4000226698334357,0.9114158368110634,0.0022133333333333,0,1.0,5.09078038007005,1284.5564621042995,0.2040108460240903,864.2510445309374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
