file_name,is_noise_x,a0_spectral_entropy_x,a0_spectral_centroid_x,a0_spectral_flatness_x,a0_spectral_bandwidth_x,a0_std_dev_time_diff_x,a0_mean_time_diff_x,a0_median_time_diff_x,a0_peaks_per_second_x,a0_percent_time_above_threshold_x,a0_num_boilings_x,a0_unused_peak_proportion_x,a0_skewness_x,a0_kurtosis_x,a0_crest_factor_x,a0_burstiness_x,a0_spectral_flux_x,a0_low_band_power_x,a0_mid_band_power_x,a0_high_band_power_x,a0_high_to_low_ratio_x,a0_mean_spectral_entropy_time_x,a0_var_spectral_centroid_time_x,a0_wavelet_energy_low_scale_x,a0_wavelet_energy_mid_scale_x,a0_wavelet_energy_high_scale_x,a0_regime_dominance_x,a0_rms_change_points_x,a0_skew_peak_magnitude_x,a0_kurtosis_peak_magnitude_x,a0_iqr_peak_magnitude_x,a0_mean_peak_magnitude_x,a0_max_peak_magnitude_x,a0_std_peak_magnitude_x,a0_max_to_mean_peak_ratio_x,a1_spectral_entropy_x,a1_spectral_centroid_x,a1_spectral_flatness_x,a1_spectral_bandwidth_x,a1_std_dev_time_diff_x,a1_mean_time_diff_x,a1_median_time_diff_x,a1_peaks_per_second_x,a1_percent_time_above_threshold_x,a1_num_boilings_x,a1_unused_peak_proportion_x,a1_skewness_x,a1_kurtosis_x,a1_crest_factor_x,a1_burstiness_x,a1_spectral_flux_x,a1_low_band_power_x,a1_mid_band_power_x,a1_high_band_power_x,a1_high_to_low_ratio_x,a1_mean_spectral_entropy_time_x,a1_var_spectral_centroid_time_x,a1_wavelet_energy_low_scale_x,a1_wavelet_energy_mid_scale_x,a1_wavelet_energy_high_scale_x,a1_regime_dominance_x,a1_rms_change_points_x,a1_skew_peak_magnitude_x,a1_kurtosis_peak_magnitude_x,a1_iqr_peak_magnitude_x,a1_mean_peak_magnitude_x,a1_max_peak_magnitude_x,a1_std_peak_magnitude_x,a1_max_to_mean_peak_ratio_x,num_peak_mag_high_diff_x,peak_mag_correlation_x,cluster,is_noise_y,a0_spectral_entropy_y,a0_spectral_centroid_y,a0_spectral_flatness_y,a0_spectral_bandwidth_y,a0_std_dev_time_diff_y,a0_mean_time_diff_y,a0_median_time_diff_y,a0_peaks_per_second_y,a0_percent_time_above_threshold_y,a0_num_boilings_y,a0_unused_peak_proportion_y,a0_skewness_y,a0_kurtosis_y,a0_crest_factor_y,a0_burstiness_y,a0_spectral_flux_y,a0_low_band_power_y,a0_mid_band_power_y,a0_high_band_power_y,a0_high_to_low_ratio_y,a0_mean_spectral_entropy_time_y,a0_var_spectral_centroid_time_y,a0_wavelet_energy_low_scale_y,a0_wavelet_energy_mid_scale_y,a0_wavelet_energy_high_scale_y,a0_regime_dominance_y,a0_rms_change_points_y,a0_skew_peak_magnitude_y,a0_kurtosis_peak_magnitude_y,a0_iqr_peak_magnitude_y,a0_mean_peak_magnitude_y,a0_max_peak_magnitude_y,a0_std_peak_magnitude_y,a0_max_to_mean_peak_ratio_y,a1_spectral_entropy_y,a1_spectral_centroid_y,a1_spectral_flatness_y,a1_spectral_bandwidth_y,a1_std_dev_time_diff_y,a1_mean_time_diff_y,a1_median_time_diff_y,a1_peaks_per_second_y,a1_percent_time_above_threshold_y,a1_num_boilings_y,a1_unused_peak_proportion_y,a1_skewness_y,a1_kurtosis_y,a1_crest_factor_y,a1_burstiness_y,a1_spectral_flux_y,a1_low_band_power_y,a1_mid_band_power_y,a1_high_band_power_y,a1_high_to_low_ratio_y,a1_mean_spectral_entropy_time_y,a1_var_spectral_centroid_time_y,a1_wavelet_energy_low_scale_y,a1_wavelet_energy_mid_scale_y,a1_wavelet_energy_high_scale_y,a1_regime_dominance_y,a1_rms_change_points_y,a1_skew_peak_magnitude_y,a1_kurtosis_peak_magnitude_y,a1_iqr_peak_magnitude_y,a1_mean_peak_magnitude_y,a1_max_peak_magnitude_y,a1_std_peak_magnitude_y,a1_max_to_mean_peak_ratio_y,num_peak_mag_high_diff_y,peak_mag_correlation_y
"MATLAB 3-11 PM Tue, Oct 22, 2024 Run18 .csv",0,5.30170238374491,2126.4388864916104,0.256787132105246,1338.6822519125,0.0,-0.5929775019742851,-0.5884373666230324,-3.7185548661764254,0.0,-0.9021120295089652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3354.802507630662,0.0,0.0,0.0,0.0,0.0,0.0,-1.6444436178375308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4987967339301225,2166.2603211487167,0.1388200765150779,1252.997634434257,0.0,-0.5892585497561917,-0.5844522000905081,-3.722216286839168,0.0,-0.911089228571728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495307423940798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0,5.30170238374491,2126.4388864916104,0.256787132105246,1338.6822519125,0.0,-0.5929775019742851,-0.5884373666230324,-3.7185548661764254,0.0,-0.9021120295089652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3354.802507630662,0.0,0.0,0.0,0.0,0.0,0.0,-1.6444436178375308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4987967339301225,2166.2603211487167,0.1388200765150779,1252.997634434257,0.0,-0.5892585497561917,-0.5844522000905081,-3.722216286839168,0.0,-0.911089228571728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495307423940798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
"MATLAB 3-15 PM Mon, Oct 28, 2024 Run17 .csv",0,5.637233419979795,2282.7402317477445,0.2954865479835531,1326.0871304481325,0.0,-0.6026908821243087,-0.6000041289700053,-3.783186175344425,0.0,-0.9149321165980152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3420.3974841087656,0.0,0.0,0.0,0.0,0.0,0.0,-1.6693649370706032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.872119392048651,2842.741482503465,0.1733054482800004,1191.6880016856526,0.0,-0.5990097267499881,-0.5961230755168735,-3.786344158250216,0.0,-0.9239105330273234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5191118093685148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5.637233419979795,2282.7402317477445,0.2954865479835531,1326.0871304481325,0.0,-0.6026908821243087,-0.6000041289700053,-3.783186175344425,0.0,-0.9149321165980152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3420.3974841087656,0.0,0.0,0.0,0.0,0.0,0.0,-1.6693649370706032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.872119392048651,2842.741482503465,0.1733054482800004,1191.6880016856526,0.0,-0.5990097267499881,-0.5961230755168735,-3.786344158250216,0.0,-0.9239105330273234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5191118093685148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 3-16 PM Thu, Oct 3, 2024 Run4 .csv",0,5.857853286485742,2295.0449496150663,0.3169391241894979,1191.282396248129,0.0,-0.6070079399687637,-0.6051449122353267,-3.811911201641313,0.0,-0.9206299330820372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3449.550806987923,0.0,0.0,0.0,0.0,0.0,0.0,-1.680441078951969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880982481419254,2705.7193578496776,0.1232227933751659,1061.7571481084196,0.0,-0.6033435831916754,-0.6013101312619248,-3.814845434432905,0.0,-0.9296088905631436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5296915362252776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5.857853286485742,2295.0449496150663,0.3169391241894979,1191.282396248129,0.0,-0.6070079399687637,-0.6051449122353267,-3.811911201641313,0.0,-0.9206299330820372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3449.550806987923,0.0,0.0,0.0,0.0,0.0,0.0,-1.680441078951969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880982481419254,2705.7193578496776,0.1232227933751659,1061.7571481084196,0.0,-0.6033435831916754,-0.6013101312619248,-3.814845434432905,0.0,-0.9296088905631436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5296915362252776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 3-34 PM Thu, Oct 3, 2024 Run5 .csv",0,5.770296312522168,2335.2046436654523,0.2619192337227433,1196.3751575536037,0.0,-0.6350688159577209,-0.6385600034599155,-3.998623872571089,0.0,-0.9576657402281818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3639.047405702444,0.0,0.0,0.0,0.0,0.0,0.0,-1.7524360011808453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779892657178939,2820.765995700675,0.0800355748440824,1078.18713655747,0.0,-0.6315136500626424,-0.6350259936047582,-4.0001037296203785,0.0,-0.9666482145459748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.598459760794237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,5.770296312522168,2335.2046436654523,0.2619192337227433,1196.3751575536037,0.0,-0.6350688159577209,-0.6385600034599155,-3.998623872571089,0.0,-0.9576657402281818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3639.047405702444,0.0,0.0,0.0,0.0,0.0,0.0,-1.7524360011808453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779892657178939,2820.765995700675,0.0800355748440824,1078.18713655747,0.0,-0.6315136500626424,-0.6350259936047582,-4.0001037296203785,0.0,-0.9666482145459748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.598459760794237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MATLAB 3-41 PM Tue, Sep 17, 2024 Run1 .csv",0,5.9950947081865245,3083.058072551916,0.2986567798082724,1036.9808320475918,0.0,-0.6501785184133133,-0.6565527448885402,-4.099161464610199,0.0,-0.9776080979222596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3741.0840357794937,0.0,0.0,0.0,0.0,0.0,0.0,-1.791202497765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956183508393465,3201.2820295390406,0.0598908303481407,1025.1342724785086,0.0,-0.6466821476085476,-0.6531806887124377,-4.099858196259787,0.0,-0.9865924659213452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6354888047929077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,5.9950947081865245,3083.058072551916,0.2986567798082724,1036.9808320475918,0.0,-0.6501785184133133,-0.6565527448885402,-4.099161464610199,0.0,-0.9776080979222596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3741.0840357794937,0.0,0.0,0.0,0.0,0.0,0.0,-1.791202497765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956183508393465,3201.2820295390406,0.0598908303481407,1025.1342724785086,0.0,-0.6466821476085476,-0.6531806887124377,-4.099858196259787,0.0,-0.9865924659213452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6354888047929077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MATLAB 3-53 PM Wed, Nov 6, 2024 Run5 .csv",0,5.604350306509022,2066.803147383336,0.3217918148197508,1234.2305086803933,0.0,-0.6717638076355881,-0.682256661215147,-4.242786596094642,0.0,-1.0060971803423708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.850650175279,0.0,0.0,0.0,0.0,0.0,0.0,-1.8465832071724528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.587000422909913,2261.5557236919667,0.1541298075659475,1040.0117305001934,0.0,-0.6683514298169838,-0.6791159674376942,-4.242364577173229,0.0,-1.015084253600446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6883874390767222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,-1,0,5.604350306509022,2066.803147383336,0.3217918148197508,1234.2305086803933,0.0,-0.6717638076355881,-0.682256661215147,-4.242786596094642,0.0,-1.0060971803423708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3886.850650175279,0.0,0.0,0.0,0.0,0.0,0.0,-1.8465832071724528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.587000422909913,2261.5557236919667,0.1541298075659475,1040.0117305001934,0.0,-0.6683514298169838,-0.6791159674376942,-4.242364577173229,0.0,-1.015084253600446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6883874390767222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
"MATLAB 3-59 PM Tue, Oct 1, 2024 Run3 .csv",0,5.978937788358344,2494.508815815568,0.3236519194224174,1274.7315830996577,0.0,-0.6836357167078392,-0.6963938151947807,-4.321780418411086,0.0,-1.021766175673432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3967.0222880929614,0.0,0.0,0.0,0.0,0.0,0.0,-1.8770425973462084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84434085207481,2640.378591440563,0.1136915162627779,1114.4600965665427,0.0,-0.6802695350316237,-0.6933803707365853,-4.320743086675622,0.0,-1.0307547368239516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7174816879328203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5.978937788358344,2494.508815815568,0.3236519194224174,1274.7315830996577,0.0,-0.6836357167078392,-0.6963938151947807,-4.321780418411086,0.0,-1.021766175673432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3967.0222880929614,0.0,0.0,0.0,0.0,0.0,0.0,-1.8770425973462084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84434085207481,2640.378591440563,0.1136915162627779,1114.4600965665427,0.0,-0.6802695350316237,-0.6933803707365853,-4.320743086675622,0.0,-1.0307547368239516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7174816879328203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 4-32 PM Wed, Nov 6, 2024 Run16 .csv",0,5.356959158534228,2237.3961809641687,0.2162822103143341,1368.6486073480305,0.0,-0.7429952620690948,-0.7670795850929493,-4.716749529993303,0.0,-1.1001111523287377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4367.880477681371,0.0,0.0,0.0,0.0,0.0,0.0,-2.029339548214985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.641511672527333,2397.33318444099,0.0810863679635866,1247.7704821712653,0.0,-0.7398600611048232,-0.7647023872310406,-4.712635634187585,0.0,-1.1091071529414789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.862952932213311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,5.356959158534228,2237.3961809641687,0.2162822103143341,1368.6486073480305,0.0,-0.7429952620690948,-0.7670795850929493,-4.716749529993303,0.0,-1.1001111523287377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4367.880477681371,0.0,0.0,0.0,0.0,0.0,0.0,-2.029339548214985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.641511672527333,2397.33318444099,0.0810863679635866,1247.7704821712653,0.0,-0.7398600611048232,-0.7647023872310406,-4.712635634187585,0.0,-1.1091071529414789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.862952932213311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MATLAB 4-39 PM Thu, Oct 10, 2024 Run10.csv",0,5.659764932545629,2356.1716866311103,0.2280895161161991,1212.331563208072,0.0,-0.7516293777580048,-0.7773611516235921,-4.77419958258708,0.0,-1.1115067852967822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4426.187123439686,0.0,0.0,0.0,0.0,0.0,0.0,-2.0514918319777165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.832225229371328,2784.869818253754,0.0149853412224917,997.9579537739606,0.0,-0.7485277739881977,-0.7750764987211431,-4.769638186552962,0.0,-1.1205038680131192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.884112385926837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5.659764932545629,2356.1716866311103,0.2280895161161991,1212.331563208072,0.0,-0.7516293777580048,-0.7773611516235921,-4.77419958258708,0.0,-1.1115067852967822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4426.187123439686,0.0,0.0,0.0,0.0,0.0,0.0,-2.0514918319777165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.832225229371328,2784.869818253754,0.0149853412224917,997.9579537739606,0.0,-0.7485277739881977,-0.7750764987211431,-4.769638186552962,0.0,-1.1205038680131192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.884112385926837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 5-01 PM Tue, Oct 1, 2024 Run13 .csv",0,5.903335460294668,2454.876254949449,0.2617027017548717,1175.875094567417,0.0,-0.763501286830256,-0.7914983056032256,-4.853193404903523,0.0,-1.127175780627843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4506.358761357367,0.0,0.0,0.0,0.0,0.0,0.0,-2.081951222151472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910536623602612,2958.220356329304,0.061375586304771,1032.9702299863334,0.0,-0.7604458792028375,-0.7893409020200343,-4.848016696055354,0.0,-1.1361743512366247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.913206634782935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0,5.903335460294668,2454.876254949449,0.2617027017548717,1175.875094567417,0.0,-0.763501286830256,-0.7914983056032256,-4.853193404903523,0.0,-1.127175780627843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4506.358761357367,0.0,0.0,0.0,0.0,0.0,0.0,-2.081951222151472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910536623602612,2958.220356329304,0.061375586304771,1032.9702299863334,0.0,-0.7604458792028375,-0.7893409020200343,-4.848016696055354,0.0,-1.1361743512366247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.913206634782935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
