file_name,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_peaks_per_second,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_burstiness,a0_spectral_flux,a0_low_band_power,a0_mid_band_power,a0_high_band_power,a0_high_to_low_ratio,a0_mean_spectral_entropy_time,a0_var_spectral_centroid_time,a0_wavelet_energy_low_scale,a0_wavelet_energy_mid_scale,a0_wavelet_energy_high_scale,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_peaks_per_second,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,num_peak_mag_high_diff,peak_mag_correlation,a1_skewness,a1_kurtosis,a1_crest_factor,a1_burstiness,a1_spectral_flux,a1_low_band_power,a1_mid_band_power,a1_high_band_power,a1_high_to_low_ratio,a1_mean_spectral_entropy_time,a1_var_spectral_centroid_time,a1_wavelet_energy_low_scale,a1_wavelet_energy_mid_scale,a1_wavelet_energy_high_scale,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude
Boiling_at_Heater_T85_RefVideo1.csv,4.126415678226095,2201.3717315729104,0.09293957279535037,2969.4094335875707,1.2170761835270267,1.4009133330406334,1.0072599997999496,0.7000014001489766,3.2e-05,0,1.0,-0.004765319985569593,0.017369201770527365,4.740627211048741,0.8687733600803167,3.905026007148242e-16,0.008842765779108442,0.10038439154138712,0.8907428058219918,100.73124496030694,3.682474312309492,295858.65892291773,19.939497518514106,57.84164174974809,17.166440007342057,0.0,2.0,-0.16046638430462618,-1.7864526436118093,0.0020699363946914996,4.823646506517054,3032.7111446470767,0.17712227907467554,3606.446928683538,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boiling_at_Heater_T93_RefVideo2.csv,3.810180707685516,1665.9502697008556,0.04383704475072628,1867.0128565197444,0.6924692948568345,0.48039454535706577,0.17727999996376553,1.985729226368742,0.00011583382149015247,0,1.0,0.0035861995545903094,0.07360744293045896,4.866841680089705,1.4414595285259508,7.77822956012777e-16,0.015130629271492111,0.14609866364099683,0.8387605642732647,55.434612085406684,3.354057414810408,131302.31999992888,15.07565428748766,39.178524895388556,17.88992203479856,0.0,0.0,2.5191406522500457,5.190377407282128,0.0007254254817962488,4.23315207228011,1986.6813837188697,0.08861168843734485,2472.6050751426897,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boiling_at_Heater_T98_RefVideo3.csv,3.6162284821159028,1387.868379064046,0.047419163963564985,2011.2917842414743,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068988025840776,1820.006497733073,0.09604621072581809,2650.6821442672463,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calm_to_Boiling_50V_on_StartT65.csv,3.8406028644922885,1960.6718728902295,0.051594628888959354,2179.7605272117867,0.043059234866438825,0.035433736256380154,0.021809999995299645,23.246833100172854,0.004982177473240803,3,0.0,-0.04558037972993154,0.7057357854512674,5.298585535743604,1.215204475048426,9.32999308713889e-15,0.006817611955048948,0.05924440392888989,0.9339118668569165,136.9851896843858,3.3770993942135874,111148.51220787919,66.67232587527603,185.86980883450096,52.285255685189234,0.022054556006964595,0.0,0.8232669624889766,0.1513812846948417,0.00500312268733975,4.361142267440105,2425.287461405203,0.09197236443259733,2664.815448758566,0.07167215983503052,0.06229340907789314,0.03433999999259996,11.305836862925595,0.001097552610117301,3,0.011235955056179775,6,0.14034978414237323,-0.016292346846558656,0.6914501025401032,7.021836763948618,1.1505576736924121,1.0153167838733904e-15,0.0057761317327336,0.05199507057445468,0.9422077119154724,163.12088357956566,3.729321439500029,183202.82090138493,27.882221940607515,51.915212684811635,15.914282617927716,0.04044117647058824,0.0,2.525236229073597,9.673339479679074,0.0026530396938324007
Calm_to_Boiling_50V_on_StartT80.csv,3.6700395478316366,1446.4364415985658,0.04385437977038088,1929.2287110171662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9706103977232976,1707.3236414974008,0.08725877105654532,2489.5759043382996,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-00 PM Fri, Jun 28, 2024 Run8 .csv",5.439864168409741,1910.8551324977448,0.28317550608032943,1009.3886347724484,0.01570958400890101,0.3043838706983682,0.3038999997293743,3.200032003152586,0.00462,1,0.0,-0.08751807322542184,33.72229074799877,12.370524718667596,0.051611092180599005,2.0486961659128306e-12,0.0022832371976872863,0.1546506349596722,0.8428797912125521,369.1599769250052,4.180224957522514,349147.0799978815,6.513067391474481,15.56891581424103,0.43656149682491663,1.0,2.0,-1.6918619311208725,3.0253604018525806,0.01196020364761348,4.93137952653345,1623.1168089103899,0.19242360914358023,815.8675751355787,0.01615416041130799,0.3041290319889166,0.3014999997341894,3.200032003152586,0.00381,1,0.0,0,0.7139976015080887,0.2087149042448044,40.429871898667045,11.741167839069579,0.05311614055936855,9.515793339179989e-11,0.0005941052617076716,0.08208380770169653,0.9171855563238599,1543.8098522937494,3.888325518398002,259564.54008424442,29.86937761771782,32.05001037372243,0.30621463287142714,1.0,2.0,-2.207885803305541,4.406211679123996,0.01479893684387204
"MATLAB 1-00 PM Thu, Aug 22, 2024 Run1.csv",6.022721529631734,2857.4110878142287,0.3969592870269998,1263.5407849708795,0.903641581450596,1.2182499989231863,1.113599999014869,0.7000070006896282,0.00035,0,1.0,1.548618201056956,191.66659379102478,49.0494372816913,0.7417538126405309,2.2315285252180874e-15,0.005212425839248053,0.0022309387020708923,0.9882656335017874,189.5980228745768,4.988478748478457,493530.7365779571,0.08953681228722432,0.004015941129085704,0.004276917170593203,0.0,2.0,1.5803320654654236,1.011454420990221,0.013970384001731898,5.694182894525903,1811.7985042556284,0.43809991972321743,1253.3633358443974,0.4655781958931742,1.1162249990117465,1.1554999989777441,0.5000050004925916,0.00016,0,1.0,0,-0.4319848937971969,-0.7208507942030963,9.902886251924208,21.03364167321845,0.4171006708373091,1.7264746967136524e-15,0.017109117453568065,0.002374795821259106,0.9802181216193773,57.29214988906135,3.8538350926615075,421229.0623167931,0.14619060209989337,0.0030939428607725996,0.002948907830237513,0.0,1.0,0.6330940798309221,-1.302265146431665,0.012589248418807895
"MATLAB 1-02 PM Mon, Mar 11, 2024 Run4 .csv",4.807220506399118,1190.9354735825236,0.15743568913522943,719.5554015117594,0.15938781087257464,0.14840999986836814,0.11754999989558346,6.733378228493666,0.004206666666666667,2,0.8415841584158416,-0.05156755360517183,0.12169584976139669,4.883086427564687,1.0739694832824151,6.513669509860549e-14,0.006050164199360222,0.032770081183563254,0.9611622921828237,158.86548868945778,4.3605056169097915,25919.0457138004,12.534577294321009,1.4792812966210702,0.15006539838454871,0.5,1.0,1.051865271135677,1.5091380954841487,0.002787330150604301,5.061525607748599,1352.8009345265432,0.2152013360479007,896.8798141319595,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-02 PM Thu, Nov 7, 2024 Run8 .csv",5.700523466214685,2294.8718454381756,0.2601321043988069,1356.9178434613618,0.0009449338594950527,0.23580999979124032,0.23559999979126295,4.20008400539781,0.0004,1,0.0,1.5285514573324797,58.057355177889825,17.777887562975184,0.004007183157336801,1.676217318918616e-11,0.00017960465865765108,0.00017208235140298066,0.9991079887529378,5562.817781120937,2.5738513181212137,457622.5399895293,14.752301235465987,0.05639307594782732,0.10656064467506202,1.0,1.0,-0.40525634216350664,-1.058759462362168,0.03877331733703612,5.308989046859168,2144.0924624139006,0.24034658443495102,1207.4333525905374,0.0012130436916114808,0.23574499979129732,0.2355999997917856,4.20008400539781,0.00052,1,0.0,0,-0.5879004306974205,0.5924224765027378,32.97700477799756,12.948236092615607,0.005145575484889929,2.3631795163982756e-11,0.00018611165810550903,9.598499436098656e-05,0.9990280117854174,5367.895928470294,2.4186048812789545,430587.02158378414,17.91751299450009,0.04669367139170392,0.06986483677906057,1.0,1.0,-0.32707514933573156,-0.923031762092128,0.018076523542404216
"MATLAB 1-04 PM Thu, Aug 22, 2024 Run2.csv",5.897196068948194,2799.657009298429,0.320283095985315,1269.319138094865,0.3621314856407515,0.5757749994904593,0.5656499995003332,1.7000170016748113,0.00121,1,0.5882352941176471,-1.1890736950480223,187.92017291443636,40.73933747361801,0.628946178561461,2.976954838411713e-14,0.0013470907155534247,0.0007926719730785468,0.9960294522587427,739.3930050579737,4.52442625557835,802036.3709575521,0.41512525761380137,0.007616585740990801,0.009658786461965049,1.0,1.0,1.2510205411828201,0.8410472818761932,0.014401848316192598,5.499477000671675,1864.7241584502838,0.38136116484945026,1288.9060239090068,0.3199215714662812,0.7085846147575433,0.7005999993792207,1.4000140013792564,0.00095,1,0.5,1,0.5254259993104917,-0.48366205600582973,134.21227503517562,33.53674074976419,0.45149381570435154,1.5935066382832627e-14,0.0031409219087742734,0.0007428442593590233,0.9958755668178013,317.0647331395883,3.868334251249195,692070.8236508941,0.6584311454918915,0.0042308488911480605,0.003488478010294568,1.0,0.0,2.1795963605056006,4.551326017769425,0.009011435806751223
"MATLAB 1-04 PM Tue, Sep 10, 2024 Run9 .csv",5.99774079384499,2741.4131040181096,0.35857792511209763,1278.543154718842,1.4454026948099954,1.3889571416240334,0.9815499991326879,0.7500037506846342,0.0015,0,1.0,-1.9306524558114104,293.25888324289156,44.41930712978111,1.0406388012231704,1.0873075054524595e-12,0.007439096197751588,0.0004621734225502289,0.9914471419644012,133.27521457029403,3.5876428832037197,763757.0173391572,3.1812739218721098,0.0662314316151265,0.10002059762225332,0.0,2.0,-0.027063843586927625,-1.3387714060151163,0.07112575173377991,5.892992896932553,2380.595980465361,0.3224208426212459,1139.2081785762418,1.4462343794004193,1.3890571416239452,0.9815499991326946,0.7500037506846342,0.001495,0,1.0,1,0.8439407537831554,1.794388359533354,281.58657266203494,52.39068338596273,1.0411626246776489,1.8117269640066754e-12,0.01030697345535341,8.534585459254506e-05,0.9893104293291247,95.98457137922287,3.2378411243204166,584681.4360719152,4.103149209539619,0.0255506211743329,0.058915148188516536,0.0,2.0,0.7839958763601601,0.2739894475228595,0.07992113411426545
"MATLAB 1-05 PM Mon, Mar 11, 2024 Run5 .csv",4.835682762886273,1189.2693048168412,0.1563461013785877,707.0828910986537,0.10696655395734551,0.1537113400698542,0.12189999989252964,6.533376894974052,0.00264,3,0.2653061224489796,-0.020758502203260164,0.09257278594972052,5.328227593989039,0.6958924039614416,5.476479268923988e-14,0.006675985289867572,0.037065622411867415,0.956243305799661,143.23628113006663,4.388930085132691,22413.547234380727,11.502073436312035,1.5080900623510907,0.16097913288186547,0.15463917525773196,1.0,1.0737353517966859,0.9933262734471593,0.0031163096427916787,5.112286729547943,1336.4323784745795,0.22420805390869997,894.1639995314172,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-05 PM Thu, Aug 22, 2024 Run3 .csv",5.853611594465465,2703.884662536549,0.31511318625376494,1313.2269038099798,0.5264018897845787,0.6728615378663256,0.5799999994860805,1.4000140013792564,0.00137,0,1.0,1.4484806498103677,123.83478677555135,40.07067486095676,0.7823331549813695,3.768301170200435e-14,0.0015781481682651222,0.0009047517893121663,0.9954237534763491,630.7543065304386,4.854742693921681,627764.5464382399,0.5123285002966599,0.009374022512175988,0.01114065971262217,0.0,2.0,1.4196615174047278,1.7005167067407765,0.0343849429488182,5.389015821268443,1790.6504659977836,0.3581494986924792,1276.7235555146208,0.6883669298142934,0.87468999922625,0.775349999315146,1.1000110010837014,0.00139,1,0.7272727272727273,1,0.23129528097933555,0.06453525840624263,75.0789908276495,34.56571523839658,0.786983880487055,3.0642793848747954e-14,0.0031565429513645544,0.0007406804261582672,0.9958791879765868,315.4967961218694,4.243514822773737,551438.2421212497,0.8204022367303548,0.005051361607292861,0.004094787370643979,1.0,3.0,1.4309912803317324,1.9159377442193009,0.017169581055641203
"MATLAB 1-07 PM Fri, Jun 14, 2024 Run1 .csv",6.293300161279161,3570.627824108374,0.492258633853358,1350.8318198719217,0.6139868807183617,0.47902631536561857,0.1754999998444946,2.0000200019703662,0.00021,0,1.0,0.008041919761982652,0.02496645238573425,4.442871960997719,1.2817393554876708,7.742864362303984e-15,0.01230691808130334,0.006645726036184243,0.9741443933879032,79.15421122919656,5.69848606968985,25877.51747761851,1.0455354286538752,0.6549830500418095,0.5622436140954454,0.0,1.0,0.6443834324282782,-0.5784276818748371,0.0018206316232680774,5.883305123394594,3687.900160392497,0.2913367626853848,883.5986678386023,0.041134520068404054,0.08524102556557281,0.07129999993713998,11.80011801162516,0.00492,3,0.0,0,-0.21329534315844073,0.011405867463087131,0.017818060758093335,4.507369371922605,0.48256716522915094,1.0389724939467783e-12,0.005052679406185205,0.0023811621041513404,0.9915824282257347,196.24883126602006,5.30707955007694,9817.763845866904,4.179404015868068,2.372230243155955,2.1871539264781665,0.044571428571428574,1.0,1.0453078309506203,1.5798163849430074,0.006638542711734752
"MATLAB 1-07 PM Fri, May 31, 2024 Run3 .csv",5.485897646398795,897.3989643991852,0.290568121771749,958.9717910414898,0.06196788189345402,0.13871408438426358,0.12859999988547877,7.200072007093318,0.00463,3,0.0,-0.5541475211670756,13.471339945849188,18.988148209477405,0.4467310018915712,1.3821598957626229e-13,0.3946957568413073,0.09500197243439276,0.5102578292906245,1.2927877243326444,4.537721861030125,176567.70614274553,3.1594042827968543,7.578514639708122,6.446920460306357,0.0821256038647343,2.0,1.6625248907736059,3.44267355991345,0.02284736871719358,6.145383250281501,1433.3210791735517,0.6580434747018835,1373.6804230506264,0.2691142525994269,0.27069444420484545,0.15804999985995716,3.7000370036451775,0.00065,0,1.0,1,0.2248212723435166,-2.2540386066253246,579.7635534790518,76.56138836174257,0.9941624527608599,1.9606827708229125e-12,0.3082644015711791,0.045517238303649045,0.64602465190443,2.09568360346422,4.6018968798267,369457.22294516006,6.319069389209892,9.9110478200874,11.495649716312064,0.0,1.0,4.915948636869114,24.76467234544862,0.0202913522720337
