a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_peaks_per_second,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_burstiness,a0_spectral_flux,a0_low_band_power,a0_mid_band_power,a0_high_band_power,a0_high_to_low_ratio,a0_mean_spectral_entropy_time,a0_var_spectral_centroid_time,a0_wavelet_energy_low_scale,a0_wavelet_energy_mid_scale,a0_wavelet_energy_high_scale,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a0_mean_peak_magnitude,a0_max_peak_magnitude,a0_std_peak_magnitude,a0_max_to_mean_peak_ratio,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_peaks_per_second,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,a1_skewness,a1_kurtosis,a1_crest_factor,a1_burstiness,a1_low_band_power,a1_mid_band_power,a1_high_band_power,a1_high_to_low_ratio,a1_mean_spectral_entropy_time,a1_var_spectral_centroid_time,a1_spectral_flux,a1_wavelet_energy_low_scale,a1_wavelet_energy_mid_scale,a1_wavelet_energy_high_scale,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude,a1_mean_peak_magnitude,a1_max_peak_magnitude,a1_std_peak_magnitude,a1_max_to_mean_peak_ratio,file_name
6.026158636246176,1211.671184972443,0.45541527302390106,1215.9504479435495,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,5.621818082607664,900.1363367781094,0.32275438020048636,1059.6952380844705,1.6916668693392107,1.2576249988872006,0.33389999970265904,0.5000050004925916,5e-05,1,0.4,-0.009582872510046808,-0.017753809400011367,4.187271129207449,1.3451282145600387,7.671597190743047e-15,0.3414811705278454,0.10946554905242438,0.5474429390528412,1.6031423876362787,5.103650384717247,22664.825686384604,1.7165803847344414,5.63330154296855,9.6955683390105,1.0,2,1.0114590642740084,-0.5030099079654162,0.0004581296443938992,0.01541281771659846,0.0162594258785247,0.00045962641277006464,1.054928837639759,"MATLAB 1-32 PM Tue, Jun 4, 2024 Run1.csv"
5.873512804774864,1247.7500824094486,0.4844797138558909,1447.7592866459831,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.85471431089678,650.9149115173443,0.22469365515576448,1002.1880311045724,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-34 PM Tue, Jun 11, 2024 Run0 .csv"
5.4953091590389285,2688.7319308988394,0.24024032817869517,900.146687073602,2.2936318520118264,2.4355749978443217,2.4086999978680317,0.5000050004925916,5e-05,1,0.4,0.016003141443352895,1.474247861390955,8.372370145073388,0.9417208889243295,1.8631920526620674e-15,0.008736994022022642,0.00015437362296748431,0.9896407656900889,113.27016628322974,4.777222707734191,419309.8682113163,0.17019684016734832,0.004117062213641754,0.03487393259763912,1.0,1,0.4227673717654255,-1.2901771377919344,0.0009355354309082027,0.016626186609268158,0.0175612080097198,0.0005916603318887138,1.0562378747710206,5.566939309724695,2236.838068297629,0.3081877977516161,1222.7093773464696,1.70904842638215,1.6228333318969985,1.139299998990507,0.7000070006896282,0.00013,1,0.42857142857142855,-0.14999704960978386,0.8959749137927657,8.492672526911825,1.053126277844177,5.11370623212913e-15,0.010862920133545135,9.265128017243297e-05,0.9878775881597179,90.94033427615031,4.6727896389616115,423780.17696263,0.3208058242717972,0.002876402724754536,0.012640488890555737,1.0,0,1.3676215126428877,0.46753257187089536,0.004082686901092598,0.018844448328018144,0.0289283490180969,0.004591232038815012,1.5351125442651403,"MATLAB 1-37 PM Fri, May 31, 2024 Run5 .csv"
4.989857433153853,1238.2712120412307,0.9767257957491275,1592.9869493898293,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.606751094611831,1077.408199168216,0.8689921493504071,1493.5849507946882,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-38 PM Fri, Sep 13, 2024 Run1 .csv"
6.185301599460113,1986.0242011958683,0.5632680981165268,1805.061942745773,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,5.361807701870195,1235.9902461022502,0.4267594720226892,1446.4004801920387,0.06330934833535369,0.12601249988834434,0.104499999907406,1.7000170016748113,0.00216,3,0.0,0.1412061680468814,-0.19559790863857573,3.814013874766894,0.5024053041678411,7.929146999309978e-15,0.45850860459237747,0.06824901754714363,0.47301551517840185,1.0316393420771706,5.069460024920234,133691.28441162538,0.9237529024405878,1.4391496871774323,3.714798149156611,0.39285714285714285,1,0.11581268286983191,-1.3947809863120668,0.0026273381710053,0.01739637809641216,0.0198370778560638,0.0014987001832262301,1.1402993051843942,"MATLAB 1-43 PM Fri, Jun 14, 2024 Run3 .csv"
5.720618072966664,2501.673763823273,0.6399971287936604,1647.3006309372945,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.904640452581611,1929.718487897952,0.48987430463784337,1836.1253407203153,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-43 PM Thu, Oct 31, 2024 Run2 .csv"
4.917852723395592,2856.936574895504,0.3023231439473672,1257.8500806126506,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.957411861287682,2206.2918166947593,0.278255750787281,1401.2743632405939,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-45 PM Tue, Oct 22, 2024 Run0 .csv"
5.670817902903311,1400.3912347001008,0.4765485033704354,1623.6837712609508,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.40369756801583,718.3402932688499,0.2881778896380625,1187.951512674885,0.14387710055272435,0.20272999982055287,0.14184999987431102,1.1000110010837014,0.00023,3,0.09090909090909091,0.16757158617758144,-0.6327957750806497,3.332624048286953,0.7096981240076833,1.0889359254726293e-14,0.6493188859661673,0.05295376768427347,0.2975836121425927,0.458301180782378,4.355962971412901,107175.72212718424,0.6113721899393395,0.9796536947573593,3.1109403504140056,0.375,2,-0.043173462269110764,-1.7005511901176449,0.0017756539583207009,0.016270290613174393,0.0175181579589843,0.0009393981887897414,1.0766960698784005,"MATLAB 1-52 PM Fri, Jun 14, 2024 Run4 .csv"
5.147878876711308,911.4557646079132,0.3727797775700419,1326.7911908865776,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,3.886983806517808,491.34986104015815,0.2178589678331531,977.2125835354403,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-55 PM Fri, Jun 14, 2024 Run5 .csv"
5.831079117998855,2857.58343345251,0.5962020620757638,1530.195833615521,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,5.567552138958831,2043.327505939375,0.5859762659169211,1573.1551403424537,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-59 PM Tue, Oct 22, 2024 Run1 .csv"
