file_name,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_max_peak,a0_median_peak,a0_std_peak,a0_peaks_per_second,a0_sum_peak_magnitude,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_max_peak,a1_median_peak,a1_std_peak,a1_peaks_per_second,a1_sum_peak_magnitude,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,num_peak_mag_high_diff,avg_peak_mag_diff,peak_mag_correlation
"MATLAB 4-10 PM Thu, Mar 7, 2024 Run2 .csv",4.2479613872809825,1311.509890417614,0.12094812412705852,612.2568901446258,0.6019819230852601,0.46938620648027485,0.3671999996746358,0.023136510848999,0.018273461461067148,0.0023912007214183487,2.0000133351961384,0.5537919974327074,0.0005866666666666667,0,1.0,4.9931012742644025,1570.058044543482,0.20881210379834744,844.0797519508804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 3-48 PM Mon, Aug 26, 2024 Run2 .csv",5.720281351267829,2320.886605851564,0.33550731873260736,1369.185348481477,0.15826394995557228,0.24290999978500838,0.19294999982989003,0.2475744163990021,0.0598999691009521,0.049154275207120485,4.100041004039251,2.9811870992183667,0.00461,0,1.0,5.422875138182974,1736.7641223236928,0.31859965940328017,1133.7473986599687,0.2154705081639306,0.2626054051729821,0.21799999980780527,0.2026455843448639,0.05477219402790065,0.03868891672228801,3.800038003743696,2.5000854337215404,0.00479,0,1.0,2,0.04321919042813151,0.1654183507120633
"MATLAB 1-32 PM Thu, Nov 7, 2024 Run13 .csv",5.50295986404006,2239.850190475572,0.23270297887245406,1347.7797218593541,0.021817511334005883,0.08592727265114074,0.09879999991245647,0.1733150064945221,0.1503780037164688,0.014651293210657593,12.001200130645099,1.8025621676445007,0.0038,3,0.08333333333333333,5.704498160478998,2492.183645318192,0.24187354762784755,1122.6611113551128,0.019460598585041733,0.06762857136865219,0.0650499999423613,0.1836418783664703,0.1474342155456543,0.01771510221034967,15.001500163306373,2.2502640616893763,0.0052,3,0.0,0,0.024177583158016217,-0.5194959566929783
"MATLAB 3-47 PM Thu, Oct 3, 2024 Run7 .csv",5.947528957061193,2438.1748128168465,0.25799663563034186,1187.1855551732042,0.0016230582786602857,0.43784999961244075,0.4374999996113733,0.3256472897529602,0.3201124668121338,0.005262868853628415,2.300023002265921,7.337934478521346,0.00025,1,0.0,5.847019486927866,2914.7439460755672,0.21227068050378428,1036.0170882442574,0.001429536419764838,0.43777727233977776,0.4373999996134045,0.3910685884952545,0.3580292809009552,0.026368466245397595,2.300023002265921,8.13759688138962,0.00033,1,0.0,0,0.037499276088631676,-0.06161407519256345
"MATLAB 4-00 PM Wed, Nov 6, 2024 Run7 .csv",5.70386565862132,2261.9129877856876,0.28721227068331806,1305.59587660886,0.0026348624233709485,0.5885999994788769,0.5896499994778515,0.4043003749847412,0.3697626686096192,0.01907154792588293,1.8000360023133468,3.339691215753555,0.00016,1,0.0,5.389940012594674,2297.3979324139364,0.2583665987916343,1043.4754847556483,0.002832374222689717,0.5882374994791965,0.589149999477973,0.3878803145885467,0.3355044662952423,0.039029771843691365,1.8000360023133468,3.0190968453884124,0.00016,1,0.0,0,0.04375784211688571,0.48419825730785837
"MATLAB 2-58 PM Fri, Jun 14, 2024 Run19 .csv",5.754405354300304,2300.8570029721222,0.21780905755838645,929.5070674365268,0.04719510957354335,0.11818214275253298,0.10649999990563108,0.0921393167972564,0.0678783643245697,0.018166661214284414,8.500085008374057,5.5828725802898385,0.00271,3,0.0,4.746771343927434,1533.265560732956,0.21409071075206984,943.2884227754259,0.056400935215876434,0.1438971013219037,0.1424999998737353,0.0825185942649841,0.061836900115013096,0.012863239640105079,7.000070006896282,4.093822085857388,0.00497,3,0.1,5,0.01990811502933503,-0.021491057538486995
"MATLAB 11-34 AM Tue, Mar 5, 2024 Run0 .csv",5.095417592007711,2340.6284176582417,0.2151704157190583,1413.0081644698141,0.024624715880595813,0.04897585581226143,0.043349999961396435,0.0524195408821106,0.0349238717555999,0.004310457929671409,18.53336423876135,19.793542689084987,0.004946666666666667,3,0.0,5.8148149364867425,3093.7019571205346,0.35301514296971104,1898.2968701080451,0.025811572723789436,0.054994565168450256,0.0483249999569666,0.0333785676956176,0.0222273194789886,0.002969711780747159,16.900028181748212,11.491990653276419,0.004938333333333334,3,0.0,17,0.013025737076821418,0.07404905450850528
"MATLAB 11-23 AM Wed, Mar 6, 2024 Run1.csv",2.589472160915012,520.7118714966764,0.3833874601812123,1459.8475193257204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.292387272899895,1380.4788591489362,1.0550094355945556,2310.83089047554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 3-28 PM Tue, Oct 15, 2024 Run10 .csv",4.908428214920219,1755.776539303831,0.18995940813023288,1221.5499689217477,0.0010986416186303332,0.1454779410477031,0.14519999987198773,0.2686959278583526,0.2405739641189575,0.017645620929238895,6.9000690067977635,16.462031625509262,0.001,1,0.0,4.360419327279152,1435.3821105354234,0.18579314711040582,1121.8420303404143,0.0011117763761746885,0.14547941163593728,0.14519999987198862,0.2164100348949432,0.1952120614051819,0.011700845184385288,6.9000690067977635,13.386420344114303,0.00092,1,0.0,0,0.04464196208594502,-0.4207909464889898
"MATLAB 12-56 PM Mon, Mar 11, 2024 Run1 .csv",4.741736176140531,1181.890388340883,0.15503978518215927,723.0245113063695,0.058677680463292844,0.12725128193841742,0.11009999990195674,0.0250448489189147,0.017901110649108848,0.0020981237624415113,7.866719118438144,2.152751199007029,0.004053333333333333,3,0.00847457627118644,4.923798189220804,1304.6838618097656,0.20903404319529925,891.1329694960039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
