subcluster,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_peaks_per_second,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_burstiness,a0_spectral_flux,a0_low_band_power,a0_mid_band_power,a0_high_band_power,a0_high_to_low_ratio,a0_mean_spectral_entropy_time,a0_var_spectral_centroid_time,a0_wavelet_energy_low_scale,a0_wavelet_energy_mid_scale,a0_wavelet_energy_high_scale,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a0_mean_peak_magnitude,a0_max_peak_magnitude,a0_std_peak_magnitude,a0_max_to_mean_peak_ratio,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_peaks_per_second,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,a1_skewness,a1_kurtosis,a1_crest_factor,a1_burstiness,a1_spectral_flux,a1_low_band_power,a1_mid_band_power,a1_high_band_power,a1_high_to_low_ratio,a1_mean_spectral_entropy_time,a1_var_spectral_centroid_time,a1_wavelet_energy_low_scale,a1_wavelet_energy_mid_scale,a1_wavelet_energy_high_scale,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude,a1_mean_peak_magnitude,a1_max_peak_magnitude,a1_std_peak_magnitude,a1_max_to_mean_peak_ratio,num_peak_mag_high_diff,peak_mag_correlation
0,5.1441416957460895,2095.727399212208,0.2147688089835852,1384.4266912994096,0.0020840948508158604,-0.49116137153180855,-0.48578747770649844,9.893663620110027,0.0020459313725490146,1.7232857355612123,0.029411764705882353,0.44779443869678115,12.688943378681072,8.652063980616585,0.02334015916904599,1.6551297405804526e-11,0.0004147592147970472,0.0016221947088454962,0.9976961815122436,3555.6319910349166,3.6339740451770024,393309.32288000616,76.34496468755663,2.139962644315317,2.6475175028451967,0.3101729010618845,-0.9823179836606731,-0.30415824350458565,-0.4151181970800707,0.019621964614180917,0.14674449710558357,0.16573617545997393,0.012495439987684374,1.1333079356560158,4.912839701126218,1911.709230310295,0.050813529834966634,1286.6445091017813,0.002592489833273597,-0.4870505832645621,-0.48172333758017094,9.85636154557768,0.0019426470588235207,1.6848975077821449,0.029411764705882353,0.3698797521967728,7.8777950566347155,7.795719986015035,0.02972099126264184,1.646919602736145e-11,0.0006681837187421523,0.002944979552384408,0.9952005570311044,5633.345153468971,3.4228084691457714,432152.6393403563,123.31688378159764,3.3961350551285148,0.9869541853865835,0.32907288943039925,-1.157386471966525,-0.1368565729396255,-0.8228468748332426,0.01857955998357599,0.1260296992611516,0.14749038093230302,0.011988394816818064,1.1722161455494406,0.6470588235294118,-0.42142965360609147
1,5.646295896221761,2361.8029659780927,0.24809259822761906,1220.761018484233,0.035290407158714704,-0.4416480611357682,-0.4303443707455618,7.141920820443665,0.005167327044025156,1.925521503271076,0.0631408547732496,0.1645729277452054,22.254472150028953,13.56748196199757,0.31986007756856577,8.417243396723147e-11,0.0005678200577615233,0.009329795834980729,0.988978611390963,3634.9938261283414,4.318339765217745,323251.6596470579,45.66723817947854,1.1633848000807028,0.8771342802842323,0.2662290086100434,0.007792803499385358,1.0594116680287606,4.505987948714194,0.032460298959938946,0.16078151258718107,0.26968788540588234,0.030496985527258942,1.6878736850068041,5.6030437234369295,2430.301070019976,0.06304756489709716,1070.297683208433,0.03715543719356971,-0.43545872074762343,-0.42406461007907836,7.113820899730984,0.005843867924528301,1.8976815120156982,0.055353664680652115,0.30009669730283717,16.603711536012106,11.74327883502897,0.3276760849275589,8.913275710116248e-11,0.0005392277292460858,0.011037085946717097,0.9878170480453202,8489.453457019754,4.240073443757729,348844.5779370021,53.062464399432926,2.1905678099006396,0.61301940955359,0.2883829827191934,0.07674838129009956,0.5130740007123621,3.4596559502736515,0.037807097682413034,0.16922364883528265,0.28040904530939065,0.03383368966531868,1.6255789987465865,2.9622641509433962,0.20483791049154218
2,5.705015105752089,2431.7846070191795,0.2575284169134806,1235.0272591091027,0.03586393880031845,-0.1601087799142013,-0.14029420743690943,0.09173166650950622,0.0012463562091503226,0.1641952388595495,0.0707697909548367,-0.21762361473851882,100.90304580844207,20.645254946224178,0.09443461427607966,4.6235180359196134e-11,0.0005062812156144445,0.0003712242500137064,0.9980687546113968,2363.220000563024,3.920643056286608,526171.2958726303,20.499626994761584,0.22845980303947452,0.3931291209159213,0.9406716031483017,1.1516692989565995,-0.2622114311194699,1.1903272842458679,0.02913781327944171,0.21613855146075117,0.25439424618786455,0.02194799398757972,1.1815045333877774,5.786487078096851,2613.835178412844,0.08455896431533333,1117.772594574072,0.037249514133208865,-0.1569037288122589,-0.13604477998994904,0.09385796381197901,0.0013123366013071862,0.20424301307025325,0.13665698900968298,0.3594346751535653,79.65555613423598,18.74011402078561,0.09713332164794342,5.804840587745542e-11,0.0005194165345373625,0.0005207866372334194,0.998050088632706,7233.939270778231,3.562140677538902,597183.1983300262,20.872394426743107,0.21277445278085386,0.3481621861282298,0.9046142780657974,1.1390199654279836,-0.42014571811832535,-0.3529588412005142,0.05071938357224648,0.23384134119030897,0.285599743829054,0.03361828161366096,1.2112964474821843,0.3235294117647059,-0.04319695278415194
